Date,Time,Open,High,Low,Close,Vol,OI
01/26/2010,17:00:00,929.0,935.0,916.0,922.25,2449263,2620022
01/27/2010,17:00:00,922.5,931.25,913.5,929.5,2634603,2625603
01/28/2010,17:00:00,929.5,938.5,909.25,914.25,3052088,2613642
01/29/2010,17:00:00,916.0,928.25,901.5,905.5,3068079,2638822
02/01/2010,17:00:00,905.5,921.5,903.0,921.25,1896011,2619197
02/02/2010,17:00:00,921.0,936.5,917.0,932.25,2104398,2693741
02/03/2010,17:00:00,932.0,935.25,925.5,931.5,1883815,2684501
02/04/2010,17:00:00,931.25,933.25,894.25,896.75,3302110,2733407
02/05/2010,17:00:00,896.75,900.0,875.75,894.75,3983950,2752149
02/08/2010,17:00:00,894.75,903.5,888.0,891.0,2061320,2795324
02/09/2010,17:00:00,890.5,912.0,889.0,901.25,3014475,2810384
02/10/2010,17:00:00,901.5,907.5,891.25,898.25,2204772,2813255
02/11/2010,17:00:00,898.5,913.0,892.5,911.5,2262497,2826210
02/12/2010,17:00:00,911.25,914.75,895.0,914.0,2747993,2837310
02/16/2010,17:00:00,911.5,929.0,908.5,928.25,1761523,2795293
02/17/2010,17:00:00,928.25,935.0,927.5,934.5,1669958,2803301
02/18/2010,17:00:00,934.75,941.75,928.0,940.5,1832739,2804518
02/19/2010,17:00:00,940.5,946.0,927.5,941.25,2096659,2749477
02/22/2010,17:00:00,941.25,947.75,938.5,942.5,1317880,2759021
02/23/2010,17:00:00,942.0,947.75,925.25,932.25,2224420,2796410
02/24/2010,17:00:00,931.75,940.5,927.5,938.5,1882885,2805411
02/25/2010,17:00:00,938.0,938.5,919.5,937.25,2697610,2830299
02/26/2010,17:00:00,937.0,942.75,931.25,938.5,1944020,2819976
03/01/2010,17:00:00,940.5,950.5,939.25,949.5,1615001,2816032
03/02/2010,17:00:00,949.25,957.75,947.75,952.5,1502795,2775511
03/03/2010,17:00:00,952.5,960.0,950.0,953.5,1583814,2800091
03/04/2010,17:00:00,953.25,958.5,949.0,957.25,1490362,2751134
03/05/2010,17:00:00,957.0,973.75,956.5,971.5,1869074,2784520
03/08/2010,17:00:00,971.5,975.5,970.0,972.0,1179723,2767605
03/09/2010,17:00:00,972.25,980.25,966.5,975.5,1759468,2732028
03/10/2010,17:00:00,975.0,983.0,972.75,980.75,2112662,2587207
03/11/2010,17:00:00,980.25,986.0,973.75,985.75,1467691,1109345
03/12/2010,17:00:00,985.75,991.75,981.75,986.25,1866265,1481062
03/15/2010,17:00:00,985.75,986.25,976.25,985.5,1693881,1788753
03/16/2010,17:00:00,985.5,995.5,984.25,994.5,2010549,2086456
03/17/2010,17:00:00,994.5,1005.25,993.75,1000.75,2038542,2229054
03/18/2010,17:00:00,1000.5,1003.75,996.0,1001.0,1819642,2326816
03/19/2010,17:00:00,1001.0,1004.75,990.0,996.0,2165925,2364398
03/22/2010,17:00:00,993.0,1003.0,986.5,1001.75,1915804,2366678
03/23/2010,17:00:00,1001.5,1010.25,998.75,1009.25,1856410,2343536
03/24/2010,17:00:00,1009.0,1009.75,1000.75,1004.25,1992386,2364585
03/25/2010,17:00:00,1004.0,1016.25,1000.0,1002.5,2355473,2390362
03/26/2010,17:00:00,1002.0,1009.5,996.25,1003.25,2161399,2406679
03/29/2010,17:00:00,1004.5,1010.75,1003.75,1008.5,1454311,2422677
03/30/2010,17:00:00,1008.25,1013.5,1004.0,1009.25,1642976,2411847
03/31/2010,17:00:00,1008.75,1010.25,1001.0,1005.0,2109287,2379962
04/01/2010,17:00:00,1006.75,1017.25,1005.5,1013.5,1942722,2403558
04/05/2010,17:00:00,1018.5,1023.5,1014.25,1022.75,1025888,2397813
04/06/2010,17:00:00,1022.75,1027.75,1017.0,1025.5,1395387,2398237
04/07/2010,17:00:00,1025.5,1026.0,1013.0,1018.75,2171684,2364972
04/08/2010,17:00:00,1018.25,1024.75,1010.75,1023.5,1910628,2389116
04/09/2010,17:00:00,1023.25,1032.75,1022.75,1032.25,1450628,2383750
04/12/2010,17:00:00,1034.5,1038.25,1030.5,1032.25,1253624,2379785
04/13/2010,17:00:00,1032.0,1035.5,1024.75,1032.75,1553891,2412904
04/14/2010,17:00:00,1035.25,1047.0,1034.25,1046.25,1727998,2440787
04/15/2010,17:00:00,1046.25,1050.25,1040.75,1048.25,1732427,2448263
04/16/2010,17:00:00,1047.75,1048.25,1022.5,1030.0,3584806,2465049
04/19/2010,17:00:00,1025.75,1036.25,1019.5,1035.25,2480009,2463376
04/20/2010,17:00:00,1035.5,1045.5,1033.75,1045.25,1534819,2474254
04/21/2010,17:00:00,1044.75,1049.25,1034.75,1040.25,2168277,2483833
04/22/2010,17:00:00,1038.25,1046.75,1026.0,1041.5,2668931,2523968
04/23/2010,17:00:00,1041.0,1053.5,1037.25,1052.0,1856101,2505018
04/26/2010,17:00:00,1052.0,1056.5,1047.25,1048.0,1624454,2504414
04/27/2010,17:00:00,1047.5,1049.75,1017.25,1020.75,3590721,2551935
04/28/2010,17:00:00,1021.25,1031.75,1016.5,1029.75,2857714,2534454
04/29/2010,17:00:00,1029.75,1046.0,1027.75,1045.0,1980761,2512231
04/30/2010,17:00:00,1045.25,1047.75,1022.5,1023.25,2897399,2506087
05/03/2010,17:00:00,1024.25,1041.75,1023.5,1038.25,1797282,2546897
05/04/2010,17:00:00,1038.0,1039.5,1004.0,1012.25,3553338,2537709
05/05/2010,17:00:00,1011.75,1014.75,994.5,1003.75,3057926,2591435
05/06/2010,17:00:00,1003.5,1008.5,895.75,962.25,5675645,2688328
05/07/2010,17:00:00,963.5,975.25,930.5,946.75,5013862,2647315
05/10/2010,17:00:00,965.0,1001.75,961.25,996.25,3640288,2646663
05/11/2010,17:00:00,995.75,1008.75,980.25,992.0,2663633,2686701
05/12/2010,17:00:00,991.5,1011.0,980.75,1009.5,2109839,2595338
05/13/2010,17:00:00,1008.75,1014.5,993.5,996.5,1963587,2576551
05/14/2010,17:00:00,995.25,999.25,963.5,975.0,2979512,2589750
05/17/2010,17:00:00,973.5,980.0,952.5,974.25,3052733,2570497
05/18/2010,17:00:00,975.25,987.25,955.0,958.5,3092769,2584389
05/19/2010,17:00:00,957.75,962.5,938.5,949.75,3585852,2607620
05/20/2010,17:00:00,949.75,956.25,907.0,909.75,4378875,2728055
05/21/2010,17:00:00,909.0,928.5,891.0,924.25,4024607,2604744
05/24/2010,17:00:00,925.25,928.5,909.75,910.75,2231741,2651323
05/25/2010,17:00:00,909.0,914.5,876.5,912.75,3433912,2656785
05/26/2010,17:00:00,912.25,929.25,900.25,901.0,2929237,2692123
05/27/2010,17:00:00,899.75,942.75,895.25,940.75,2613372,2645964
05/28/2010,17:00:00,940.0,946.5,923.0,928.25,2368730,2642268
06/01/2010,17:00:00,928.25,935.75,908.25,909.25,2593945,2713752
06/02/2010,17:00:00,909.0,938.0,907.0,936.5,2214865,2694730
06/03/2010,17:00:00,936.75,945.0,930.5,943.25,2033254,2657930
06/04/2010,17:00:00,943.75,947.5,899.0,905.75,3211493,2750025
06/07/2010,17:00:00,905.75,910.5,886.75,887.75,2390986,2771249
06/08/2010,17:00:00,888.0,903.0,881.0,899.0,3401030,2736063
06/09/2010,17:00:00,898.75,917.5,891.0,895.25,2970468,2561641
06/10/2010,17:00:00,894.75,927.5,891.75,923.5,1928796,1116027
06/11/2010,17:00:00,926.75,932.25,914.25,929.0,2234724,1435415
06/14/2010,17:00:00,931.5,945.75,928.25,930.25,2411842,1874813
06/15/2010,17:00:00,929.75,955.5,928.25,953.25,2694530,2199082
06/16/2010,17:00:00,953.25,958.75,944.0,953.5,2522048,2425040
06/17/2010,17:00:00,954.0,961.5,944.75,955.75,2715158,2508842
06/18/2010,17:00:00,955.5,960.75,952.25,954.25,1631682,2533026
06/21/2010,17:00:00,960.0,973.5,947.25,954.5,2162081,2571881
06/22/2010,17:00:00,954.5,961.0,933.5,934.5,2286571,2601822
06/23/2010,17:00:00,934.75,941.75,924.25,931.5,2235636,2592658
06/24/2010,17:00:00,930.5,935.0,910.5,914.5,2551855,2657033
06/25/2010,17:00:00,914.25,923.5,906.75,918.75,2454671,2687382
06/28/2010,17:00:00,918.25,923.75,910.5,915.0,1686899,2679807
06/29/2010,17:00:00,914.5,918.75,874.25,879.25,3109449,2742306
06/30/2010,17:00:00,879.25,888.5,867.0,870.5,2622061,2762700
07/01/2010,17:00:00,870.5,873.75,850.0,865.75,3354900,2828763
07/02/2010,17:00:00,866.25,876.5,854.75,858.25,2135335,2825204
07/06/2010,17:00:00,855.75,882.5,846.75,868.25,2431642,2863819
07/07/2010,17:00:00,868.0,903.75,860.25,903.25,2556140,2834603
07/08/2010,17:00:00,902.75,912.5,898.0,911.0,2112208,2775844
07/09/2010,17:00:00,910.75,919.0,907.25,916.5,1421814,2747468
07/12/2010,17:00:00,916.5,921.25,909.5,920.5,1382638,2782993
07/13/2010,17:00:00,920.0,940.0,917.0,933.75,2001017,2800205
07/14/2010,17:00:00,939.0,943.0,927.5,935.0,1940692,2770538
07/15/2010,17:00:00,935.25,943.25,920.25,934.5,2416608,2773274
07/16/2010,17:00:00,934.5,938.75,903.0,907.0,2503643,2756881
07/19/2010,17:00:00,905.75,915.0,901.0,907.75,1760879,2785149
07/20/2010,17:00:00,907.25,924.75,894.75,924.0,2275816,2796302
07/21/2010,17:00:00,923.5,931.75,905.0,908.0,2440958,2791287
07/22/2010,17:00:00,907.25,938.5,905.25,931.75,2178892,2775061
07/23/2010,17:00:00,931.25,945.5,928.0,944.5,2091081,2770900
07/26/2010,17:00:00,944.5,955.75,941.0,953.5,1543914,2745169
07/27/2010,17:00:00,953.25,962.75,950.0,955.0,1822245,2758792
07/28/2010,17:00:00,954.5,959.75,943.25,946.0,1641500,2746022
07/29/2010,17:00:00,946.5,957.0,932.75,941.0,2250104,2761379
07/30/2010,17:00:00,940.25,947.5,927.5,942.25,2133582,2709258
08/02/2010,17:00:00,948.5,968.25,945.75,965.75,1610959,2730487
08/03/2010,17:00:00,965.75,966.75,957.25,962.25,1493524,2716644
08/04/2010,17:00:00,962.0,970.0,956.25,968.5,1591800,2699304
08/05/2010,17:00:00,968.75,971.75,959.5,967.5,1340145,2710663
08/06/2010,17:00:00,967.5,971.0,947.75,963.5,2177376,2713680
08/09/2010,17:00:00,963.5,970.75,960.5,969.5,998906,2717711
08/10/2010,17:00:00,969.25,969.75,952.25,963.75,2029717,2716708
08/11/2010,17:00:00,963.25,963.75,928.5,929.0,2638258,2747067
08/12/2010,17:00:00,929.0,931.5,914.5,923.25,2180112,2746057
08/13/2010,17:00:00,923.5,933.0,916.5,920.0,1479393,2726008
08/16/2010,17:00:00,921.5,925.5,910.25,921.0,1612131,2765067
08/17/2010,17:00:00,921.25,942.5,918.5,933.0,1779783,2787274
08/18/2010,17:00:00,933.0,942.5,927.75,930.75,1814778,2752050
08/19/2010,17:00:00,931.0,939.0,912.5,915.25,2433838,2815775
08/20/2010,17:00:00,914.75,920.0,905.75,914.25,1806978,2792043
08/23/2010,17:00:00,914.25,924.25,908.25,909.5,1567358,2822978
08/24/2010,17:00:00,909.5,909.75,888.0,893.75,2466756,2879240
08/25/2010,17:00:00,894.0,901.75,881.0,898.5,2478780,2880019
08/26/2010,17:00:00,899.25,905.75,887.0,888.75,1994211,2917867
08/27/2010,17:00:00,887.75,908.5,881.25,907.75,2541324,2919615
08/30/2010,17:00:00,907.75,916.75,888.5,889.0,1506592,2930569
08/31/2010,17:00:00,889.0,898.25,881.5,892.25,2516451,2964455
09/01/2010,17:00:00,895.75,926.5,894.75,925.75,2355074,2901867
09/02/2010,17:00:00,925.5,934.5,920.5,933.5,1601762,2875870
09/03/2010,17:00:00,933.75,948.5,930.25,947.5,2017072,2850566
09/07/2010,17:00:00,948.0,951.25,933.75,935.25,1751617,2803647
09/08/2010,17:00:00,935.5,947.0,930.25,943.25,2001331,2602936
09/09/2010,17:00:00,943.0,955.75,940.75,946.25,1133889,904547
09/10/2010,17:00:00,946.5,954.5,944.25,953.75,1530259,1367848
09/13/2010,17:00:00,958.75,967.75,956.75,965.0,1998170,1793046
09/14/2010,17:00:00,964.5,971.25,959.0,964.5,2304737,2127504
09/15/2010,17:00:00,964.25,970.25,957.75,969.5,2083703,2372341
09/16/2010,17:00:00,969.75,972.75,961.5,971.25,1866295,2453572
09/17/2010,17:00:00,971.5,981.5,965.75,968.5,1933484,2436902
09/20/2010,17:00:00,967.25,989.0,965.75,985.25,1789965,2432315
09/21/2010,17:00:00,985.25,992.75,979.0,983.5,2098867,2416981
09/22/2010,17:00:00,983.75,989.0,975.25,978.5,1957234,2514158
09/23/2010,17:00:00,978.75,983.25,966.0,969.25,2190002,2515427
09/24/2010,17:00:00,969.25,993.25,967.25,992.0,1846093,2561544
09/27/2010,17:00:00,992.75,998.5,985.75,986.5,1343049,2557181
09/28/2010,17:00:00,986.75,994.75,976.0,990.5,2305031,2566485
09/29/2010,17:00:00,990.5,995.5,984.25,989.75,1860633,2582239
09/30/2010,17:00:00,989.75,1002.25,980.0,985.5,2825790,2536476
10/01/2010,17:00:00,985.5,995.25,983.25,991.0,2065971,2546627
10/04/2010,17:00:00,991.0,992.75,975.75,983.5,1849807,2569442
10/05/2010,17:00:00,983.5,1007.5,981.5,1003.5,2203058,2638930
10/06/2010,17:00:00,1003.75,1008.75,999.75,1004.5,1720880,2623535
10/07/2010,17:00:00,1004.5,1012.5,996.0,1005.25,1988730,2625005
10/08/2010,17:00:00,1005.25,1012.75,994.25,1009.25,1969643,2627827
10/11/2010,17:00:00,1010.25,1013.75,1006.5,1011.0,1005696,2640554
10/12/2010,17:00:00,1011.25,1017.75,1000.5,1013.25,1941433,2646446
10/13/2010,17:00:00,1014.0,1029.75,1013.0,1023.0,2163266,2723060
10/14/2010,17:00:00,1023.5,1029.5,1011.25,1022.25,2400204,2711338
10/15/2010,17:00:00,1022.75,1028.75,1011.75,1023.75,2644031,2675728
10/18/2010,17:00:00,1023.0,1031.0,1013.5,1027.0,1465558,2688392
10/19/2010,17:00:00,1027.5,1028.25,1004.25,1012.5,3065772,2681018
10/20/2010,17:00:00,1012.75,1028.75,1009.25,1023.5,2289137,2707547
10/21/2010,17:00:00,1023.5,1035.0,1016.0,1024.5,2408540,2689222
10/22/2010,17:00:00,1024.0,1030.25,1022.0,1029.45,1204824,2671093
10/25/2010,17:00:00,1029.5,1041.75,1029.25,1031.5,1752840,2679509
10/26/2010,17:00:00,1030.75,1033.0,1022.75,1031.5,1743843,2686156
10/27/2010,17:00:00,1032.0,1035.0,1016.5,1027.5,2246880,2690222
10/28/2010,17:00:00,1027.25,1036.25,1022.25,1028.0,2014979,2668557
10/29/2010,17:00:00,1028.0,1031.25,1020.75,1028.5,1751544,2671762
11/01/2010,17:00:00,1028.5,1041.5,1022.5,1031.75,2032082,2670465
11/02/2010,17:00:00,1031.5,1042.25,1029.5,1041.5,1573659,2694988
11/03/2010,17:00:00,1041.5,1046.75,1028.25,1046.0,2361808,2683550
11/04/2010,17:00:00,1046.25,1067.5,1044.0,1067.25,2301698,2748912
11/05/2010,17:00:00,1067.0,1073.25,1061.25,1070.75,2301698,2735053
11/08/2010,17:00:00,1069.25,1071.0,1063.5,1068.75,1542756,2809190
11/09/2010,17:00:00,1068.0,1073.5,1055.0,1059.75,2324133,2778956
11/10/2010,17:00:00,1059.25,1065.75,1050.5,1062.75,2483583,2797314
