Date,Time,Open,High,Low,Close,Vol,OI
07/10/2020,17:00:00,9610.00000,9620.00000,9480.00000,9610.00000,2296,4906
07/13/2020,17:00:00,9625.00000,9745.00000,9575.00000,9605.00000,2844,5061
07/14/2020,17:00:00,9610.00000,9655.00000,9470.00000,9645.00000,2869,5051
07/15/2020,17:00:00,9630.00000,9655.00000,9500.00000,9525.00000,2330,5010
07/16/2020,17:00:00,9575.00000,9600.00000,9375.00000,9480.00000,3344,4768
07/17/2020,17:00:00,9465.00000,9555.00000,9430.00000,9530.00000,1674,4627
07/20/2020,17:00:00,9535.00000,9615.00000,9490.00000,9525.00000,2432,4590
07/21/2020,17:00:00,9540.00000,9815.00000,9510.00000,9730.00000,5408,5367
07/22/2020,17:00:00,9750.00000,9770.00000,9630.00000,9760.00000,3117,5396
07/23/2020,17:00:00,9760.00000,10070.00000,9760.00000,9985.00000,6653,5718
07/24/2020,17:00:00,10000.00000,10000.00000,9840.00000,9950.00000,3110,5363
07/27/2020,17:00:00,10260.00000,11390.00000,10260.00000,11230.00000,16157,5638
07/28/2020,17:00:00,11415.00000,11875.00000,10970.00000,11370.00000,15293,4734
07/29/2020,17:00:00,11395.00000,11685.00000,11225.00000,11575.00000,3530,7079
07/30/2020,17:00:00,11675.00000,11730.00000,11175.00000,11520.00000,3917,8837
07/31/2020,17:00:00,11480.00000,11925.00000,11355.00000,11760.00000,9692,10075
08/03/2020,17:00:00,11500.00000,11870.00000,11330.00000,11770.00000,5333,10112
08/04/2020,17:00:00,11710.00000,11750.00000,11275.00000,11520.00000,6915,9590
08/05/2020,17:00:00,11535.00000,12125.00000,11340.00000,12000.00000,11366,10430
08/06/2020,17:00:00,12080.00000,12235.00000,11855.00000,12190.00000,10007,9380
08/07/2020,17:00:00,12140.00000,12235.00000,11545.00000,11725.00000,10007,9372
08/10/2020,17:00:00,11950.00000,12370.00000,11795.00000,12165.00000,9860,10047
08/11/2020,17:00:00,12155.00000,12240.00000,11340.00000,11585.00000,10291,8847
08/12/2020,17:00:00,11490.00000,11895.00000,11370.00000,11815.00000,6069,9257
08/13/2020,17:00:00,11750.00000,11910.00000,11490.00000,11740.00000,9980,9673
08/14/2020,17:00:00,11915.00000,12150.00000,11890.00000,12085.00000,9980,9673
08/17/2020,17:00:00,12100.00000,12785.00000,12055.00000,12635.00000,8883,10186
08/18/2020,17:00:00,12620.00000,12705.00000,12000.00000,12185.00000,10621,8995
08/19/2020,17:00:00,12250.00000,12300.00000,11730.00000,11840.00000,10164,7625
08/20/2020,17:00:00,11890.00000,12100.00000,11860.00000,12045.00000,4860,7659
08/21/2020,17:00:00,12275.00000,12275.00000,11750.00000,11845.00000,9663,6846
08/24/2020,17:00:00,11845.00000,12015.00000,11745.00000,11920.00000,7416,6121
08/25/2020,17:00:00,11915.00000,11960.00000,11265.00000,11460.00000,12762,4727
08/26/2020,17:00:00,11450.00000,11720.00000,11410.00000,11630.00000,2732,5576
08/27/2020,17:00:00,11620.00000,11740.00000,11205.00000,11340.00000,4740,6725
08/28/2020,17:00:00,11420.00000,11700.00000,11370.00000,11630.00000,7783,8015
08/31/2020,17:00:00,11735.00000,11915.00000,11705.00000,11835.00000,4865,8266
09/01/2020,17:00:00,11755.00000,12200.00000,11625.00000,12075.00000,8919,8739
09/02/2020,17:00:00,12135.00000,12175.00000,11165.00000,11460.00000,17210,7528
09/03/2020,17:00:00,11440.00000,11530.00000,10460.00000,10720.00000,15412,6589
09/04/2020,17:00:00,10780.00000,10785.00000,9905.00000,10620.00000,15668,6348
09/08/2020,17:00:00,10425.00000,10475.00000,9890.00000,10015.00000,14549,5966
09/09/2020,17:00:00,10060.00000,10385.00000,9850.00000,10320.00000,5218,5947
09/10/2020,17:00:00,10285.00000,10565.00000,10215.00000,10315.00000,7860,7063
