Date,Time,Open,High,Low,Close,Up,Down
08/25/2011,17:00,1036.0,1052.75,1017.25,1020.0,1576501,1609190
08/26/2011,17:00,1020.25,1044.0,997.0,1039.5,1538067,1501826
08/29/2011,17:00,1039.75,1073.0,1036.5,1071.75,956108,877173
08/30/2011,17:00,1071.5,1083.0,1057.75,1068.0,1299436,1247040
08/31/2011,17:00,1067.25,1094.0,1065.5,1082.25,1584051,1558688
09/01/2011,17:00,1082.0,1092.75,1063.25,1065.25,1284869,1353837
09/02/2011,17:00,1065.5,1067.5,1032.75,1034.0,1138462,1248065
09/05/2011,17:00,1029.25,1031.0,1002.5,1009.75,166774,193757
09/06/2011,17:00,1007.25,1030.75,1000.25,1029.5,1586797,1549872
09/07/2011,17:00,1030.75,1065.0,1029.5,1063.0,1255508,1108902
09/08/2011,17:00,1064.5,1068.0,1046.25,1049.75,402860,424336
09/09/2011,17:00,1049.0,1058.25,1011.0,1022.5,1290158,1326084
09/12/2011,17:00,1006.0,1030.25,993.5,1028.0,1568521,1463435
09/13/2011,17:00,1031.5,1040.5,1009.0,1033.25,1485022,1451529
09/14/2011,17:00,1034.5,1066.25,1018.0,1051.0,1533384,1471713
09/15/2011,17:00,1048.5,1075.5,1045.75,1072.5,1426871,1343514
09/16/2011,17:00,1077.5,1084.5,1064.75,1081.75,1295832,1283932
09/19/2011,17:00,1069.25,1073.75,1051.5,1067.5,1221914,1231538
09/20/2011,17:00,1066.75,1084.5,1055.25,1069.5,1297266,1300527
09/21/2011,17:00,1067.5,1073.75,1025.0,1027.5,1581276,1674392
09/22/2011,17:00,1026.25,1029.0,976.75,997.5,2323884,2398842
09/23/2011,17:00,998.75,1008.5,972.0,1000.75,1690851,1639814
09/26/2011,17:00,992.0,1029.0,985.0,1028.0,1578472,1515282
09/27/2011,17:00,1027.25,1060.0,1025.0,1039.75,1622411,1620852
09/28/2011,17:00,1039.75,1051.75,1013.5,1017.0,1360286,1432557
09/29/2011,17:00,1016.25,1040.75,1003.5,1028.25,1477920,1489955
09/30/2011,17:00,1028.25,1029.75,991.5,992.25,1436376,1533065
10/03/2011,17:00,993.0,1003.5,955.25,956.25,1703562,1806052
10/04/2011,17:00,956.25,989.75,938.0,984.0,2126253,2065945
10/05/2011,17:00,984.75,1011.25,976.5,1005.5,1517902,1457225
10/06/2011,17:00,1005.75,1030.5,999.0,1027.5,1466536,1436678
10/07/2011,17:00,1027.75,1043.75,1014.75,1025.75,1441868,1415388
10/10/2011,17:00,1027.75,1062.25,1026.5,1060.0,921127,862221
10/11/2011,17:00,1059.0,1064.75,1050.75,1056.0,989205,959676
10/12/2011,17:00,1057.0,1086.0,1050.75,1069.0,1288953,1262829
10/13/2011,17:00,1068.75,1074.25,1055.25,1068.5,1158806,1150490
10/14/2011,17:00,1069.0,1091.5,1063.0,1090.0,1115957,1068668
10/17/2011,17:00,1088.25,1100.75,1060.75,1062.25,1176832,1216800
10/18/2011,17:00,1060.25,1099.75,1055.5,1087.5,1536640,1452909
10/19/2011,17:00,1086.5,1097.25,1071.5,1078.0,1166746,1217622
10/20/2011,17:00,1078.5,1086.25,1062.5,1079.5,1466053,1428480
10/21/2011,17:00,1079.25,1105.75,1079.25,1104.75,1066405,1035205
10/24/2011,17:00,1099.75,1122.5,1096.75,1117.0,1005990,1002142
10/25/2011,17:00,1117.75,1124.5,1092.25,1095.0,1281022,1341434
10/26/2011,17:00,1095.75,1113.5,1086.5,1112.0,1360384,1336950
10/27/2011,17:00,1112.0,1159.25,1107.75,1152.25,1723608,1544810
10/28/2011,17:00,1152.25,1154.25,1142.75,1152.25,964043,934541
10/31/2011,17:00,1150.0,1150.75,1112.0,1112.75,1039582,1218109
11/01/2011,17:00,1112.25,1118.0,1078.5,1093.75,1787901,1856383
11/02/2011,17:00,1095.5,1108.75,1086.5,1105.25,1108000,1125243
11/03/2011,17:00,1106.75,1129.75,1083.5,1125.75,1410710,1408656
11/04/2011,17:00,1126.0,1128.75,1104.5,1120.75,1089884,1142828
11/07/2011,17:00,1123.25,1129.5,1102.0,1129.25,994511,992769
11/08/2011,17:00,1131.75,1145.25,1118.5,1143.5,1128323,1096408
11/09/2011,17:00,1143.25,1144.0,1092.75,1096.25,1561464,1681638
11/10/2011,17:00,1096.5,1115.0,1088.25,1109.25,1293738,1275267
11/11/2011,17:00,1108.0,1134.75,1103.75,1131.75,826373,767677
11/14/2011,17:00,1134.25,1140.75,1113.5,1122.5,916099,946175
11/15/2011,17:00,1120.75,1132.25,1104.0,1124.75,1130738,1111462
11/16/2011,17:00,1124.5,1128.75,1098.25,1100.5,1338465,1376418
11/17/2011,17:00,1099.5,1111.75,1076.5,1086.0,1466161,1607450
11/18/2011,17:00,1084.75,1099.75,1078.75,1083.5,1059158,1098252
11/21/2011,17:00,1078.0,1079.0,1050.5,1058.0,1178979,1224084
11/22/2011,17:00,1059.0,1069.0,1049.25,1052.5,1106832,1179518
11/23/2011,17:00,1053.5,1055.0,1028.5,1029.75,1132428,1187203
11/24/2011,17:00,1030.25,1043.75,1026.0,1029.25,138874,141219
11/25/2011,17:00,1030.0,1041.25,1017.5,1023.5,611112,619197
11/28/2011,17:00,1042.0,1066.25,1039.25,1061.5,1186613,1178527
11/29/2011,17:00,1061.25,1076.0,1056.25,1059.25,1212786,1208934
11/30/2011,17:00,1061.75,1116.75,1053.0,1114.25,1683989,1558965
12/01/2011,17:00,1114.75,1121.0,1105.75,1113.0,1063641,1029859
12/02/2011,17:00,1113.25,1132.75,1112.0,1114.0,1053246,1074331
12/05/2011,17:00,1118.0,1136.25,1118.0,1122.75,1117659,1196749
12/06/2011,17:00,1123.25,1135.75,1115.25,1126.25,1050680,1071764
12/07/2011,17:00,1125.75,1138.0,1114.0,1133.0,1268160,1229186
12/08/2011,17:00,1135.75,1141.75,1100.5,1102.75,423311,431345
12/09/2011,17:00,1103.25,1130.5,1098.5,1129.5,1026616,982350
12/12/2011,17:00,1126.0,1130.25,1095.75,1104.75,971485,1083302
12/13/2011,17:00,1104.5,1119.75,1088.25,1096.25,1177381,1278658
12/14/2011,17:00,1096.25,1102.25,1078.25,1082.5,1220473,1246538
12/15/2011,17:00,1081.25,1096.25,1073.75,1086.75,1042570,1044972
12/16/2011,17:00,1088.25,1100.75,1084.0,1085.75,1020399,1102996
12/19/2011,17:00,1087.75,1095.5,1071.25,1075.0,806534,879641
12/20/2011,17:00,1075.75,1113.5,1075.75,1112.75,984460,844545
12/21/2011,17:00,1111.0,1124.75,1098.75,1111.0,994870,986108
12/22/2011,17:00,1112.5,1127.5,1108.0,1126.75,684587,643708
12/23/2011,17:00,1126.75,1136.5,1125.5,1135.25,368127,316445
12/27/2011,17:00,1136.25,1139.75,1131.75,1135.5,258314,251173
12/28/2011,17:00,1135.0,1140.25,1118.75,1120.75,492809,519564
12/29/2011,17:00,1121.25,1134.25,1120.0,1132.5,446774,424329
12/30/2011,17:00,1132.25,1136.25,1126.5,1128.75,326399,361110
01/03/2012,17:00,1150.5,1155.75,1146.0,1149.0,791861,775955
01/04/2012,17:00,1148.75,1150.5,1138.5,1149.0,709390,704125
01/05/2012,17:00,1148.75,1153.75,1135.5,1147.5,895469,922974
01/06/2012,17:00,1148.0,1158.0,1142.5,1149.75,832193,846060
01/09/2012,17:00,1150.5,1153.5,1143.0,1150.5,724829,717690
01/10/2012,17:00,1151.5,1167.75,1150.75,1161.0,780153,752464
01/11/2012,17:00,1160.25,1165.25,1155.0,1163.5,909027,876997
01/12/2012,17:00,1164.0,1173.25,1156.5,1167.5,892926,860616
01/13/2012,17:00,1167.25,1170.75,1148.5,1165.25,1060970,1046940
01/16/2012,17:00,1161.0,1168.0,1157.0,1167.25,89379,86243
01/17/2012,17:00,1166.25,1178.25,1161.75,1166.5,847775,817343
01/18/2012,17:00,1166.0,1180.0,1162.25,1178.5,1038367,962802
01/19/2012,17:00,1179.0,1187.25,1175.0,1186.25,905348,930095
01/20/2012,17:00,1185.5,1187.5,1180.5,1187.0,709529,689804
01/23/2012,17:00,1183.25,1194.0,1180.75,1186.0,805306,797030
01/24/2012,17:00,1186.25,1192.25,1177.25,1191.25,743940,730851
01/25/2012,17:00,1190.75,1200.5,1178.75,1196.5,984517,958424
01/26/2012,17:00,1196.5,1205.5,1185.0,1192.0,1003995,985406
01/27/2012,17:00,1191.75,1195.0,1182.75,1188.5,858336,865545
01/30/2012,17:00,1189.75,1190.25,1171.75,1184.75,854237,855794
01/31/2012,17:00,1185.0,1193.25,1178.0,1182.25,938486,943396
02/01/2012,17:00,1183.0,1202.75,1179.5,1196.25,963758,938185
02/02/2012,17:00,1197.0,1201.75,1192.75,1198.5,685400,662908
02/03/2012,17:00,1198.25,1217.75,1195.75,1215.25,849220,845954
02/06/2012,17:00,1212.25,1216.25,1206.0,1216.0,596638,599452
02/07/2012,17:00,1215.75,1221.5,1207.5,1220.0,760158,734355
02/08/2012,17:00,1219.25,1224.0,1214.0,1222.0,784655,752206
02/09/2012,17:00,1219.5,1228.5,1216.5,1223.5,863884,875991
02/10/2012,17:00,1222.5,1223.0,1209.5,1216.0,833494,871520
02/13/2012,17:00,1223.0,1228.0,1218.5,1224.75,625308,614693
02/14/2012,17:00,1223.75,1227.75,1213.5,1223.25,854850,881039
02/15/2012,17:00,1223.25,1233.75,1213.75,1214.75,1108372,1166057
02/16/2012,17:00,1214.75,1233.0,1210.0,1230.5,990608,959876
02/17/2012,17:00,1231.0,1237.0,1228.75,1236.0,622343,614118
02/20/2012,17:00,1242.5,1245.25,1238.0,1242.25,99736,90500
02/21/2012,17:00,1241.75,1243.5,1231.5,1236.25,691853,703277
02/22/2012,17:00,1236.5,1239.75,1228.75,1232.0,691245,740720
02/23/2012,17:00,1231.0,1239.5,1226.0,1239.0,820060,768781
02/24/2012,17:00,1240.0,1244.25,1237.25,1238.5,573140,578070
02/27/2012,17:00,1239.0,1246.5,1228.75,1242.75,844001,824166
02/28/2012,17:00,1242.75,1249.5,1240.25,1246.5,767454,762318
02/29/2012,17:00,1246.5,1253.0,1232.5,1236.0,1110725,1168680
03/01/2012,17:00,1235.5,1252.75,1234.5,1250.5,986316,963375
03/02/2012,17:00,1251.25,1252.75,1240.75,1244.25,711446,714982
03/05/2012,17:00,1243.0,1245.25,1233.75,1239.0,750089,749433
03/06/2012,17:00,1239.25,1241.5,1214.25,1218.0,1133477,1227877
03/07/2012,17:00,1218.5,1230.0,1218.0,1227.5,886261,837290
03/08/2012,17:00,1228.0,1244.0,1226.25,1241.25,198582,205961
03/09/2012,17:00,1241.5,1250.25,1239.0,1248.0,706713,703145
03/12/2012,17:00,1248.25,1248.5,1241.75,1248.5,636606,630093
03/13/2012,17:00,1249.0,1274.75,1248.0,1273.75,1089617,989493
03/14/2012,17:00,1271.75,1275.75,1265.75,1268.25,854063,865446
03/15/2012,17:00,1266.75,1279.0,1266.25,1276.5,856830,862655
03/16/2012,17:00,1277.0,1282.0,1275.5,1280.25,657680,684474
03/19/2012,17:00,1278.75,1289.5,1275.0,1286.0,778578,744544
03/20/2012,17:00,1285.75,1286.25,1273.25,1282.0,788707,795486
03/21/2012,17:00,1281.75,1287.25,1275.75,1278.5,758111,769074
03/22/2012,17:00,1278.5,1282.25,1264.0,1271.25,820817,858661
03/23/2012,17:00,1271.5,1276.75,1262.0,1275.75,805965,740829
03/26/2012,17:00,1275.25,1297.0,1274.0,1296.0,790611,673192
03/27/2012,17:00,1296.5,1301.25,1287.25,1287.5,598208,641779
03/28/2012,17:00,1286.75,1293.75,1273.5,1281.75,863192,881982
03/29/2012,17:00,1282.0,1285.5,1267.75,1280.25,914923,911384
03/30/2012,17:00,1279.5,1287.75,1277.25,1285.5,815259,791390
04/02/2012,17:00,1288.75,1299.25,1280.5,1293.0,891714,831143
04/03/2012,17:00,1292.75,1295.75,1281.0,1289.5,801270,867868
04/04/2012,17:00,1289.25,1289.5,1270.0,1273.75,903780,923960
04/05/2012,17:00,1273.0,1279.25,1265.5,1272.5,754717,776025
04/06/2012,17:00,1272.5,1276.25,1253.5,1256.5,85901,105841
04/09/2012,17:00,1256.5,1264.25,1253.25,1256.5,523629,568324
04/10/2012,17:00,1257.25,1262.25,1234.0,1241.0,1213088,1300295
04/11/2012,17:00,1241.5,1252.0,1240.0,1246.75,871065,857488
04/12/2012,17:00,1246.75,1267.75,1244.75,1266.5,958998,893629
04/13/2012,17:00,1265.5,1270.0,1245.25,1246.5,881776,1031665
04/16/2012,17:00,1247.5,1256.75,1242.0,1246.25,975369,992996
04/17/2012,17:00,1245.75,1270.25,1240.75,1265.0,939964,907180
04/18/2012,17:00,1264.5,1268.25,1259.25,1261.25,900664,941635
04/19/2012,17:00,1261.5,1271.5,1247.0,1255.75,1293775,1335004
04/20/2012,17:00,1254.75,1264.75,1252.75,1256.5,905127,892860
04/23/2012,17:00,1253.75,1256.25,1235.5,1245.75,924619,929783
04/24/2012,17:00,1245.75,1258.75,1242.5,1256.5,750073,720414
04/25/2012,17:00,1256.5,1269.5,1254.5,1269.25,925133,857842
04/26/2012,17:00,1269.25,1280.5,1262.5,1276.0,847962,823464
04/27/2012,17:00,1272.5,1284.5,1268.0,1280.5,798348,774446
04/30/2012,17:00,1281.75,1284.0,1271.25,1276.5,636486,688918
05/01/2012,17:00,1276.75,1293.25,1272.75,1282.5,663192,640774
05/02/2012,17:00,1282.5,1286.25,1270.75,1279.0,853774,818597
05/03/2012,17:00,1278.75,1284.25,1266.0,1268.5,854140,901574
05/04/2012,17:00,1268.5,1270.5,1243.0,1244.0,985564,1081229
05/07/2012,17:00,1235.5,1251.75,1224.0,1248.0,827575,783845
05/08/2012,17:00,1247.5,1249.5,1225.25,1241.25,1171150,1132404
05/09/2012,17:00,1241.0,1242.25,1220.75,1229.25,1238957,1287995
05/10/2012,17:00,1228.5,1245.25,1228.5,1232.75,922608,932397
05/11/2012,17:00,1228.5,1244.75,1226.75,1231.5,865403,906989
05/14/2012,17:00,1227.5,1232.5,1213.75,1215.75,935957,989470
05/15/2012,17:00,1216.0,1228.5,1207.0,1211.0,1151967,1234681
05/16/2012,17:00,1212.0,1221.25,1202.25,1205.0,1114158,1162762
05/17/2012,17:00,1202.75,1212.25,1181.25,1184.25,1405188,1485366
05/18/2012,17:00,1185.5,1192.0,1171.25,1172.0,1354889,1387409
05/21/2012,17:00,1173.25,1197.5,1168.75,1195.75,1083006,965943
05/22/2012,17:00,1195.75,1208.0,1189.0,1196.0,1187313,1252937
05/23/2012,17:00,1195.0,1200.5,1175.5,1196.0,1257594,1280158
05/24/2012,17:00,1197.5,1206.0,1187.5,1205.25,1096565,1069114
05/25/2012,17:00,1204.5,1211.25,1193.5,1196.25,727314,776589
05/28/2012,17:00,1203.5,1209.75,1201.25,1203.0,58516,61892
05/29/2012,17:00,1202.5,1215.75,1199.0,1214.0,1064831,1018015
05/30/2012,17:00,1213.0,1213.5,1189.25,1189.75,1110733,1192212
05/31/2012,17:00,1189.0,1200.5,1178.75,1188.0,1379035,1351544
06/01/2012,17:00,1187.75,1189.0,1155.0,1155.25,1570737,1655832
06/04/2012,17:00,1156.5,1163.0,1143.5,1155.5,1129786,1153694
06/05/2012,17:00,1154.25,1168.25,1149.0,1166.25,1012021,937464
06/06/2012,17:00,1166.5,1197.5,1164.5,1196.5,1378682,1272552
06/07/2012,17:00,1197.5,1211.0,1193.25,1198.5,282674,299152
06/08/2012,17:00,1197.75,1211.0,1186.75,1211.0,740849,656317
06/11/2012,17:00,1225.0,1230.0,1187.25,1188.0,1173755,1289164
06/12/2012,17:00,1189.0,1208.5,1185.0,1206.5,1174865,1164768
06/13/2012,17:00,1206.5,1209.25,1191.5,1195.0,1098594,1148001
06/14/2012,17:00,1196.25,1215.75,1193.5,1215.0,1275175,1232684
06/15/2012,17:00,1214.0,1226.5,1212.5,1226.25,883922,868020
06/18/2012,17:00,1233.25,1235.5,1215.25,1229.75,1041710,1034327
06/19/2012,17:00,1229.25,1245.0,1224.5,1237.75,899627,866443
06/20/2012,17:00,1236.75,1243.5,1226.75,1239.25,1167113,1190384
06/21/2012,17:00,1239.5,1241.25,1205.5,1206.5,1297115,1411734
06/22/2012,17:00,1209.75,1219.75,1206.25,1213.5,924203,918547
06/25/2012,17:00,1213.5,1214.5,1190.5,1195.0,863259,982577
06/26/2012,17:00,1194.5,1206.0,1191.25,1203.5,895961,909958
06/27/2012,17:00,1200.5,1216.5,1200.25,1213.25,792136,807256
06/28/2012,17:00,1212.75,1215.75,1194.75,1208.0,1132259,1162988
06/29/2012,17:00,1209.0,1247.5,1204.0,1246.25,1310150,1159968
07/02/2012,17:00,1246.75,1250.25,1237.5,1244.75,856479,836819
07/03/2012,17:00,1246.5,1257.5,1243.25,1256.0,551211,486316
07/04/2012,17:00,1256.75,1258.0,1251.75,1256.0,53608,53393
07/05/2012,17:00,1254.0,1263.0,1245.0,1250.5,874698,901224
07/06/2012,17:00,1250.0,1252.0,1230.25,1240.5,930652,1015159
07/09/2012,17:00,1237.25,1238.25,1229.0,1235.5,738183,740515
07/10/2012,17:00,1235.0,1244.5,1218.5,1224.0,979666,1032802
07/11/2012,17:00,1223.25,1230.5,1215.75,1225.75,952381,952979
07/12/2012,17:00,1227.25,1227.25,1207.75,1218.0,946154,954676
07/13/2012,17:00,1218.25,1241.25,1216.75,1240.0,936024,813937
07/16/2012,17:00,1239.25,1240.5,1231.0,1235.5,789883,760007
07/17/2012,17:00,1234.75,1248.5,1227.25,1245.75,984122,986293
07/18/2012,17:00,1245.75,1258.5,1240.5,1258.25,918032,880312
07/19/2012,17:00,1259.75,1264.0,1254.0,1259.75,857000,873826
07/20/2012,17:00,1259.5,1260.0,1245.0,1246.75,873038,920562
07/23/2012,17:00,1243.5,1244.75,1220.0,1228.5,1015425,1072733
07/24/2012,17:00,1225.25,1234.5,1209.25,1210.0,1038700,1093929
07/25/2012,17:00,1211.75,1228.0,1209.25,1222.25,917648,884181
07/26/2012,17:00,1223.5,1246.75,1215.75,1242.75,1159858,1116769
07/27/2012,17:00,1244.0,1273.0,1240.75,1270.5,1303375,1180247
07/30/2012,17:00,1267.25,1275.5,1263.75,1268.5,718232,770944
07/31/2012,17:00,1268.5,1274.5,1259.0,1260.5,854730,917945
08/01/2012,17:00,1261.0,1269.5,1255.75,1257.75,873300,912657
08/02/2012,17:00,1257.75,1271.0,1237.25,1249.5,1392429,1432085
08/03/2012,17:00,1249.25,1278.5,1248.0,1277.5,1017812,915257
08/06/2012,17:00,1278.25,1283.75,1275.25,1277.0,562629,606879
08/07/2012,17:00,1277.0,1291.25,1275.5,1285.0,700957,758042
08/08/2012,17:00,1284.0,1288.25,1278.5,1285.75,622097,599197
08/09/2012,17:00,1285.5,1291.75,1281.75,1287.75,592199,586090
08/10/2012,17:00,1287.25,1290.75,1280.0,1290.25,618521,616062
08/13/2012,17:00,1288.5,1292.0,1282.25,1289.75,612709,590025
08/14/2012,17:00,1290.75,1297.5,1285.25,1288.75,705781,725680
08/15/2012,17:00,1288.25,1293.75,1285.0,1292.0,550257,547830
08/16/2012,17:00,1291.75,1303.5,1289.75,1302.25,760235,721768
08/17/2012,17:00,1301.5,1304.75,1298.75,1303.5,572593,554337
08/20/2012,17:00,1303.0,1306.0,1297.5,1303.5,573576,539065
08/21/2012,17:00,1303.25,1312.75,1296.0,1299.75,850600,879021
08/22/2012,17:00,1296.75,1302.25,1292.25,1300.25,821744,820633
08/23/2012,17:00,1300.0,1306.0,1286.0,1288.25,771317,822246
08/24/2012,17:00,1289.25,1300.0,1283.25,1298.5,790134,768668
08/27/2012,17:00,1298.0,1304.0,1295.0,1296.25,449879,482766
08/28/2012,17:00,1296.5,1300.0,1291.25,1295.5,590477,619524
08/29/2012,17:00,1296.0,1300.5,1292.75,1295.0,474400,481580
08/30/2012,17:00,1295.0,1295.75,1283.25,1284.5,603573,604037
08/31/2012,17:00,1284.75,1300.25,1283.5,1292.75,1030974,1006087
09/03/2012,17:00,1294.25,1297.5,1284.75,1296.5,83429,77076
09/04/2012,17:00,1296.75,1297.25,1282.5,1292.0,756119,748579
09/05/2012,17:00,1292.0,1296.25,1285.25,1292.75,701774,712642
09/06/2012,17:00,1292.5,1320.75,1291.25,1320.25,1066603,939020
09/07/2012,17:00,1320.0,1326.75,1318.5,1326.25,725081,714105
09/10/2012,17:00,1324.75,1326.0,1312.25,1313.0,500542,550430
09/11/2012,17:00,1313.75,1325.5,1309.5,1318.0,640667,607124
09/12/2012,17:00,1318.0,1333.25,1316.5,1326.0,742220,744154
09/13/2012,17:00,1327.0,1352.25,1323.0,1345.25,405313,388446
09/14/2012,17:00,1346.25,1363.0,1346.0,1354.25,970809,958880
09/17/2012,17:00,1353.75,1354.0,1345.5,1349.25,576243,577045
09/18/2012,17:00,1349.0,1351.25,1344.0,1349.25,606722,588899
09/19/2012,17:00,1349.75,1354.25,1346.25,1347.0,640719,684911
09/20/2012,17:00,1347.25,1350.5,1338.5,1350.25,780700,769757
09/21/2012,17:00,1350.5,1357.25,1345.5,1346.5,756780,797668
09/24/2012,17:00,1345.25,1349.5,1339.75,1347.25,638371,624202
09/25/2012,17:00,1348.0,1352.0,1330.0,1333.0,869459,941171
09/26/2012,17:00,1333.25,1334.75,1319.0,1324.25,874558,900717
09/27/2012,17:00,1325.0,1339.5,1324.25,1336.25,931205,817171
09/28/2012,17:00,1336.5,1338.5,1324.0,1329.25,1019008,1062876
10/01/2012,17:00,1327.75,1346.5,1322.75,1332.0,948280,961490
10/02/2012,17:00,1331.75,1341.0,1327.25,1335.25,788408,813216
10/03/2012,17:00,1335.5,1343.75,1330.5,1340.25,766491,771744
10/04/2012,17:00,1341.5,1352.75,1340.0,1351.25,805377,755633
10/05/2012,17:00,1351.0,1361.0,1346.25,1350.5,852578,820123
10/08/2012,17:00,1352.25,1352.25,1342.5,1344.5,470230,493787
10/09/2012,17:00,1344.75,1349.5,1330.25,1332.25,920261,1036057
10/10/2012,17:00,1331.75,1332.75,1316.25,1318.75,810022,875725
10/11/2012,17:00,1317.75,1334.25,1316.25,1324.75,794254,764454
10/12/2012,17:00,1325.75,1329.5,1315.0,1316.75,802539,806427
10/15/2012,17:00,1318.5,1331.5,1311.5,1331.0,785832,743553
10/16/2012,17:00,1330.5,1346.5,1329.5,1344.75,848002,776849
10/17/2012,17:00,1346.25,1353.25,1341.25,1352.0,775655,751251
10/18/2012,17:00,1351.75,1354.75,1342.75,1346.25,890865,914703
10/19/2012,17:00,1346.25,1348.5,1318.5,1318.75,1118944,1268099
10/22/2012,17:00,1319.5,1327.5,1311.75,1327.25,901907,886129
10/23/2012,17:00,1327.0,1328.25,1297.0,1303.5,1120169,1177770
10/24/2012,17:00,1303.25,1310.0,1296.75,1301.75,885660,868204
10/25/2012,17:00,1302.0,1311.75,1292.0,1301.0,928774,959564
10/26/2012,17:00,1300.25,1307.5,1289.5,1302.5,990915,991927
10/29/2012,17:00,1301.25,1302.0,1292.0,1297.75,89990,91648
10/30/2012,17:00,1294.25,1307.25,1288.0,1306.25,89788,89019
10/31/2012,17:00,1307.5,1313.25,1295.5,1297.0,906062,873972
11/01/2012,17:00,1296.5,1320.5,1293.5,1319.5,870838,832869
11/02/2012,17:00,1318.75,1326.5,1300.0,1300.5,1017497,1058876
11/05/2012,17:00,1297.75,1310.5,1297.5,1305.75,695818,690457
11/06/2012,17:00,1305.75,1324.25,1305.0,1320.75,773218,706267
11/07/2012,17:00,1320.0,1326.75,1279.0,1286.0,1550130,1639297
11/08/2012,17:00,1287.75,1292.5,1267.5,1271.25,1274314,1327072
11/09/2012,17:00,1271.0,1283.0,1258.5,1271.0,1261176,1276979
11/12/2012,17:00,1270.25,1276.75,1267.5,1273.75,559032,575427
11/13/2012,17:00,1273.25,1281.25,1260.75,1269.25,986362,971728
11/14/2012,17:00,1269.5,1276.75,1244.5,1249.5,1163682,1276250
11/15/2012,17:00,1248.5,1254.0,1240.25,1247.25,1200375,1193694
11/16/2012,17:00,1245.5,1255.5,1235.25,1255.5,1288457,1282138
11/19/2012,17:00,1255.75,1279.75,1255.25,1279.5,917046,799074
11/20/2012,17:00,1275.0,1282.5,1269.0,1280.75,766758,765240
11/21/2012,17:00,1281.0,1284.75,1272.0,1284.0,537310,523834
11/22/2012,17:00,1284.0,1288.75,1283.75,1286.5,56007,58446
11/23/2012,17:00,1286.75,1302.5,1282.25,1299.75,422424,373441
11/26/2012,17:00,1298.25,1300.0,1290.0,1298.75,626962,586239
11/27/2012,17:00,1299.0,1302.75,1290.5,1292.5,800222,831879
11/28/2012,17:00,1292.5,1303.75,1278.0,1302.0,1079305,1026638
11/29/2012,17:00,1301.75,1313.5,1299.5,1308.25,939202,928687
11/30/2012,17:00,1306.5,1314.5,1304.75,1310.0,830296,845402
12/03/2012,17:00,1308.25,1319.0,1299.75,1300.5,786992,832249
12/04/2012,17:00,1301.0,1306.75,1296.5,1298.5,799423,785326
12/05/2012,17:00,1297.75,1309.75,1291.75,1302.0,1018017,1006848
12/06/2012,17:00,1301.5,1308.5,1299.0,1308.5,702037,662391
12/07/2012,17:00,1307.25,1317.25,1303.5,1311.75,858914,857238
12/10/2012,17:00,1311.0,1316.0,1305.75,1312.75,538451,546315
12/11/2012,17:00,1312.5,1329.25,1310.0,1326.75,863155,796127
12/12/2012,17:00,1326.25,1333.75,1320.75,1320.75,831889,834366
12/13/2012,17:00,1321.0,1326.5,1311.0,1312.5,203129,240092
12/14/2012,17:00,1311.75,1320.5,1307.0,1311.75,529181,548188
12/17/2012,17:00,1316.5,1330.25,1310.5,1330.25,799267,673989
12/18/2012,17:00,1329.5,1344.75,1326.5,1342.0,957381,922566
12/19/2012,17:00,1341.75,1347.25,1331.25,1331.5,782129,829865
12/20/2012,17:00,1330.25,1342.5,1328.5,1341.5,725988,694585
12/21/2012,17:00,1342.25,1342.5,1292.5,1328.75,1013342,1042806
12/24/2012,17:00,1325.25,1325.75,1318.75,1320.25,162047,155181
12/26/2012,17:00,1325.25,1326.75,1312.0,1314.75,266292,310362
12/27/2012,17:00,1314.5,1319.75,1297.25,1315.25,730336,735590
12/28/2012,17:00,1314.5,1318.0,1283.5,1287.75,493213,561667
12/31/2012,17:00,1289.25,1327.0,1284.75,1323.75,775337,698065
01/02/2013,17:00,1344.25,1359.25,1339.5,1358.5,1005192,929979
01/03/2013,17:00,1357.25,1361.75,1351.25,1356.0,783088,813589
01/04/2013,17:00,1355.25,1364.25,1352.5,1360.75,769947,738802
01/07/2013,17:00,1361.5,1362.0,1352.0,1357.75,596515,590736
01/08/2013,17:00,1358.0,1358.25,1347.25,1353.0,671192,695010
01/09/2013,17:00,1352.75,1360.75,1352.5,1357.25,602759,579253
01/10/2013,17:00,1357.75,1370.0,1356.0,1369.75,768725,760344
01/11/2013,17:00,1371.0,1372.75,1363.5,1368.25,568518,552146
01/14/2013,17:00,1368.0,1372.5,1361.5,1366.25,568490,599060
01/15/2013,17:00,1366.25,1369.5,1357.75,1367.75,651799,670119
01/16/2013,17:00,1368.25,1370.25,1361.25,1365.75,615752,612582
01/17/2013,17:00,1366.25,1381.75,1361.75,1376.75,905389,829637
01/18/2013,17:00,1376.75,1382.25,1371.75,1380.5,749039,695445
01/21/2013,17:00,1379.25,1385.0,1379.25,1384.75,64701,59625
01/22/2013,17:00,1384.25,1391.75,1376.25,1391.5,686270,657338
01/23/2013,17:00,1391.75,1392.5,1385.75,1386.5,596517,589064
01/24/2013,17:00,1384.5,1399.0,1384.0,1390.0,938679,881504
01/25/2013,17:00,1389.0,1400.5,1388.0,1397.25,814196,755392
01/28/2013,17:00,1397.0,1401.25,1392.5,1396.75,600075,598656
01/29/2013,17:00,1396.75,1406.75,1392.25,1406.25,768506,720074
01/30/2013,17:00,1406.25,1407.25,1395.5,1395.75,866217,928180
